action,action_family,artifacts,base_objective,cell_id,cold_render_max_abs,counter_scope,donor,extra_cell_render_evaluations,family,forward_evaluations,gradient_evaluations,immediate_gain,immediate_objective,iterations_run,lpips,magnitude,ms_ssim,n_gaussians,position_activity,position_coherence,predicted_gain,proposal_seconds,psnr,recovered_gain,seed,selected_iteration,shared_case_render_evaluations,smoke,split_min_eigenvalue,status,terminal_objective,total_cell_render_evaluations,total_seconds
noop,noop,"{""base_field.npz"":""cells/two_lobes_s2_noop/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_noop/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_noop/config.json"",""curves.png"":""cells/two_lobes_s2_noop/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_noop/error.png"",""field.npz"":""cells/two_lobes_s2_noop/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_noop/history.json"",""immediate.png"":""cells/two_lobes_s2_noop/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_noop/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_noop/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_noop/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_noop/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_noop/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_noop/target.npy"",""target.png"":""cells/two_lobes_s2_noop/target.png""}",7.058884753431345e-05,two_lobes_s2_noop,0.0,recovery only,,2,two_lobes,21,20,0.0,7.058884753431345e-05,20,0.0020867139101028442,0.0,0.995651125907898,3,0.0001482707739342004,2.5755811725228284e-08,0.0,0.004263908002030803,50.746983654564545,6.637894890160461e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.20989863270884e-06,23,0.02956403000280261
move_m5,move,"{""base_field.npz"":""cells/two_lobes_s2_move_m5/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_move_m5/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_move_m5/config.json"",""curves.png"":""cells/two_lobes_s2_move_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_move_m5/error.png"",""field.npz"":""cells/two_lobes_s2_move_m5/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_move_m5/history.json"",""immediate.png"":""cells/two_lobes_s2_move_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_move_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_move_m5/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_move_m5/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_move_m5/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_move_m5/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_move_m5/target.npy"",""target.png"":""cells/two_lobes_s2_move_m5/target.png""}",7.058884753431345e-05,two_lobes_s2_move_m5,0.0,recovery only,,2,two_lobes,21,20,0.0,7.058884753431345e-05,20,0.0020867139101028442,0.5,0.995651125907898,3,0.0001482707739342004,2.5755811725228284e-08,5.531043332238121e-20,0.004263908002030803,50.746983654564545,6.637894890160461e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.20989863270884e-06,23,0.028920680000737775
move_m10,move,"{""base_field.npz"":""cells/two_lobes_s2_move_m10/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_move_m10/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_move_m10/config.json"",""curves.png"":""cells/two_lobes_s2_move_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_move_m10/error.png"",""field.npz"":""cells/two_lobes_s2_move_m10/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_move_m10/history.json"",""immediate.png"":""cells/two_lobes_s2_move_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_move_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_move_m10/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_move_m10/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_move_m10/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_move_m10/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_move_m10/target.npy"",""target.png"":""cells/two_lobes_s2_move_m10/target.png""}",7.058884753431345e-05,two_lobes_s2_move_m10,0.0,recovery only,,2,two_lobes,21,20,0.0,7.058884753431345e-05,20,0.0020867139101028442,1.0,0.995651125907898,3,0.0001482707739342004,2.5755811725228284e-08,7.451711478146502e-20,0.004263908002030803,50.746983654564545,6.637894890160461e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.20989863270884e-06,23,0.027799116000096546
scale_m5,scale,"{""base_field.npz"":""cells/two_lobes_s2_scale_m5/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_scale_m5/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_scale_m5/config.json"",""curves.png"":""cells/two_lobes_s2_scale_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_scale_m5/error.png"",""field.npz"":""cells/two_lobes_s2_scale_m5/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_scale_m5/history.json"",""immediate.png"":""cells/two_lobes_s2_scale_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_scale_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_scale_m5/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_scale_m5/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_scale_m5/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_scale_m5/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_scale_m5/target.npy"",""target.png"":""cells/two_lobes_s2_scale_m5/target.png""}",7.058884753431345e-05,two_lobes_s2_scale_m5,0.0,recovery only,,2,two_lobes,21,20,1.3109644820159839e-05,5.747920271415361e-05,20,0.0019325637258589268,0.5,0.9956051111221313,3,0.0001482707739342004,2.5755811725228284e-08,1.2659687854466029e-05,0.004263908002030803,51.38554534831648,6.695459192433645e-05,2,20,6,false,-1.9736966351047158e-05,ok,3.63425560997701e-06,23,0.028768313997716177
scale_m10,scale,"{""base_field.npz"":""cells/two_lobes_s2_scale_m10/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_scale_m10/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_scale_m10/config.json"",""curves.png"":""cells/two_lobes_s2_scale_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_scale_m10/error.png"",""field.npz"":""cells/two_lobes_s2_scale_m10/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_scale_m10/history.json"",""immediate.png"":""cells/two_lobes_s2_scale_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_scale_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_scale_m10/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_scale_m10/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_scale_m10/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_scale_m10/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_scale_m10/target.npy"",""target.png"":""cells/two_lobes_s2_scale_m10/target.png""}",7.058884753431345e-05,two_lobes_s2_scale_m10,0.0,recovery only,,2,two_lobes,21,20,2.16323211975466e-05,4.895652633676685e-05,20,0.0014002941315993667,1.0,0.9973040223121643,3,0.0001482707739342004,2.5755811725228284e-08,1.9931358110625297e-05,0.004263908002030803,53.12346952128297,6.815315170650082e-05,2,20,6,false,-1.9736966351047158e-05,ok,2.435695827812628e-06,23,0.0283580270006496
rotate_m5,rotate,"{""base_field.npz"":""cells/two_lobes_s2_rotate_m5/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_rotate_m5/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_rotate_m5/config.json"",""curves.png"":""cells/two_lobes_s2_rotate_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_rotate_m5/error.png"",""field.npz"":""cells/two_lobes_s2_rotate_m5/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_rotate_m5/history.json"",""immediate.png"":""cells/two_lobes_s2_rotate_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_rotate_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_rotate_m5/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_rotate_m5/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_rotate_m5/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_rotate_m5/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_rotate_m5/target.npy"",""target.png"":""cells/two_lobes_s2_rotate_m5/target.png""}",7.058884753431345e-05,two_lobes_s2_rotate_m5,0.0,recovery only,,2,two_lobes,21,20,4.1043237873020916e-12,7.058884342998966e-05,20,0.0021126701030880213,0.5,0.9956510066986084,3,0.0001482707739342004,2.5755811725228284e-08,5.3407252578741016e-12,0.004263908002030803,50.74685243531555,6.637882170033785e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.210025833975602e-06,23,0.028726421001920244
rotate_m10,rotate,"{""base_field.npz"":""cells/two_lobes_s2_rotate_m10/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_rotate_m10/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_rotate_m10/config.json"",""curves.png"":""cells/two_lobes_s2_rotate_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_rotate_m10/error.png"",""field.npz"":""cells/two_lobes_s2_rotate_m10/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_rotate_m10/history.json"",""immediate.png"":""cells/two_lobes_s2_rotate_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_rotate_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_rotate_m10/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_rotate_m10/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_rotate_m10/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_rotate_m10/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_rotate_m10/target.npy"",""target.png"":""cells/two_lobes_s2_rotate_m10/target.png""}",7.058884753431345e-05,two_lobes_s2_rotate_m10,0.0,recovery only,,2,two_lobes,21,20,1.1370987999933732e-11,7.058883616332545e-05,20,0.002173054963350296,1.0,0.9956486821174622,3,0.0001482707739342004,2.5755811725228284e-08,7.167815386371901e-12,0.004263908002030803,50.737449432967566,6.63696966088157e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.219150925497744e-06,23,0.030827777001832146
color_m5,color,"{""base_field.npz"":""cells/two_lobes_s2_color_m5/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_color_m5/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_color_m5/config.json"",""curves.png"":""cells/two_lobes_s2_color_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_color_m5/error.png"",""field.npz"":""cells/two_lobes_s2_color_m5/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_color_m5/history.json"",""immediate.png"":""cells/two_lobes_s2_color_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_color_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_color_m5/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_color_m5/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_color_m5/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_color_m5/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_color_m5/target.npy"",""target.png"":""cells/two_lobes_s2_color_m5/target.png""}",7.058884753431345e-05,two_lobes_s2_color_m5,0.0,recovery only,,2,two_lobes,21,20,1.9912599853138713e-05,5.067624768117474e-05,20,0.0020847609266638756,0.5,0.9952189326286316,3,0.0001482707739342004,2.5755811725228284e-08,1.9912600691895932e-05,0.004263908002030803,50.50800529964721,6.614079944017419e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.448048094139268e-06,23,0.02916479100167635
color_m10,color,"{""base_field.npz"":""cells/two_lobes_s2_color_m10/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_color_m10/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_color_m10/config.json"",""curves.png"":""cells/two_lobes_s2_color_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_color_m10/error.png"",""field.npz"":""cells/two_lobes_s2_color_m10/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_color_m10/history.json"",""immediate.png"":""cells/two_lobes_s2_color_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_color_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_color_m10/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_color_m10/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_color_m10/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_color_m10/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_color_m10/target.npy"",""target.png"":""cells/two_lobes_s2_color_m10/target.png""}",7.058884753431345e-05,two_lobes_s2_color_m10,0.0,recovery only,,2,two_lobes,21,20,2.6724810929749095e-05,4.3864036604564356e-05,20,0.0017643189057707787,1.0,0.9955353736877441,3,0.0001482707739342004,2.5755811725228284e-08,2.6724805138655938e-05,0.004263908002030803,50.434542997069364,6.606491932307067e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.523928211242783e-06,23,0.02863723799964646
split_d1_m5,split,"{""base_field.npz"":""cells/two_lobes_s2_split_d1_m5/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_split_d1_m5/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_split_d1_m5/config.json"",""curves.png"":""cells/two_lobes_s2_split_d1_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_split_d1_m5/error.png"",""field.npz"":""cells/two_lobes_s2_split_d1_m5/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_split_d1_m5/history.json"",""immediate.png"":""cells/two_lobes_s2_split_d1_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_split_d1_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_split_d1_m5/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_split_d1_m5/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_split_d1_m5/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_split_d1_m5/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_split_d1_m5/target.npy"",""target.png"":""cells/two_lobes_s2_split_d1_m5/target.png""}",7.058884753431345e-05,two_lobes_s2_split_d1_m5,0.0,recovery only,1,2,two_lobes,21,20,8.752287216271356e-06,6.18365603180421e-05,20,0.008964302018284798,0.5,0.9683933854103088,3,0.0001482707739342004,2.5755811725228284e-08,1.116963721869979e-05,0.004263908002030803,44.5270408617058,5.295829520130645e-05,2,20,6,false,-1.9736966351047158e-05,ok,1.7630552333006997e-05,23,0.029816647998814005
split_d1_m10,split,"{""base_field.npz"":""cells/two_lobes_s2_split_d1_m10/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_split_d1_m10/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_split_d1_m10/config.json"",""curves.png"":""cells/two_lobes_s2_split_d1_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_split_d1_m10/error.png"",""field.npz"":""cells/two_lobes_s2_split_d1_m10/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_split_d1_m10/history.json"",""immediate.png"":""cells/two_lobes_s2_split_d1_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_split_d1_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_split_d1_m10/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_split_d1_m10/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_split_d1_m10/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_split_d1_m10/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_split_d1_m10/target.npy"",""target.png"":""cells/two_lobes_s2_split_d1_m10/target.png""}",7.058884753431345e-05,two_lobes_s2_split_d1_m10,0.0,recovery only,1,2,two_lobes,21,20,4.874284560357485e-05,2.1846001930738607e-05,20,0.007714198902249336,1.0,0.9710847735404968,3,0.0001482707739342004,2.5755811725228284e-08,8.695958968019113e-05,0.004263908002030803,45.23540421063438,5.561168360569734e-05,2,20,6,false,-1.9736966351047158e-05,ok,1.4977163928616113e-05,23,0.028411368999513797
split_d2_m5,split,"{""base_field.npz"":""cells/two_lobes_s2_split_d2_m5/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_split_d2_m5/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_split_d2_m5/config.json"",""curves.png"":""cells/two_lobes_s2_split_d2_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_split_d2_m5/error.png"",""field.npz"":""cells/two_lobes_s2_split_d2_m5/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_split_d2_m5/history.json"",""immediate.png"":""cells/two_lobes_s2_split_d2_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_split_d2_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_split_d2_m5/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_split_d2_m5/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_split_d2_m5/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_split_d2_m5/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_split_d2_m5/target.npy"",""target.png"":""cells/two_lobes_s2_split_d2_m5/target.png""}",7.058884753431345e-05,two_lobes_s2_split_d2_m5,0.0,recovery only,2,2,two_lobes,21,20,-1.6303154314408727e-05,8.689200184872218e-05,20,0.017173439264297485,0.5,0.9500018358230591,3,0.0001482707739342004,2.5755811725228284e-08,-1.388580130878836e-05,0.004263908002030803,40.686846067242755,2.7902853670626347e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.2685993863687104e-05,23,0.028851355997176142
split_d2_m10,split,"{""base_field.npz"":""cells/two_lobes_s2_split_d2_m10/base_field.npz"",""base_reconstruction.npy"":""cells/two_lobes_s2_split_d2_m10/base_reconstruction.npy"",""config.json"":""cells/two_lobes_s2_split_d2_m10/config.json"",""curves.png"":""cells/two_lobes_s2_split_d2_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/two_lobes_s2_split_d2_m10/error.png"",""field.npz"":""cells/two_lobes_s2_split_d2_m10/field.npz"",""gradient_packet"":""cases/two_lobes_s2/gradient_packet.npz"",""history.json"":""cells/two_lobes_s2_split_d2_m10/history.json"",""immediate.png"":""cells/two_lobes_s2_split_d2_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/two_lobes_s2_split_d2_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/two_lobes_s2_split_d2_m10/input_field.npz"",""progress.jsonl"":""cells/two_lobes_s2_split_d2_m10/progress.jsonl"",""reconstruction.npy"":""cells/two_lobes_s2_split_d2_m10/reconstruction.npy"",""reconstruction.png"":""cells/two_lobes_s2_split_d2_m10/reconstruction.png"",""target.npy"":""cells/two_lobes_s2_split_d2_m10/target.npy"",""target.png"":""cells/two_lobes_s2_split_d2_m10/target.png""}",7.058884753431345e-05,two_lobes_s2_split_d2_m10,0.0,recovery only,2,2,two_lobes,21,20,2.368740407289473e-05,4.690144346141872e-05,20,0.014845481142401695,1.0,0.9528805017471313,3,0.0001482707739342004,2.5755811725228284e-08,6.190415297169238e-05,0.004263908002030803,40.96556147936329,3.0556242075017235e-05,2,20,6,false,-1.9736966351047158e-05,ok,4.0032605459296217e-05,23,0.0287749810013338
